True_index,Predicted_Sales
375025,8875.82
375047,0.0
375053,0.0
375057,10236.14
375068,0.0
375077,5644.74
375079,7316.6
375090,8259.92
375096,6339.44
375102,4091.3
375114,4841.16
375137,0.0
375140,4084.44
375168,9062.82
375173,7017.86
375180,8035.28
375198,0.0
375225,0.0
375247,8048.38
375270,8359.14
375273,7464.64
375281,8891.22
375290,9859.44
375297,6661.28
375321,0.0
375323,7853.14
375343,3344.04
375353,4927.44
375354,4499.22
375378,7012.92
375380,0.0
375385,8477.58
375392,4627.82
375397,5811.38
375404,9062.92
375406,9367.12
375414,3823.0
375415,12921.8
375428,7065.18
375446,0.0
375447,5237.88
375452,7978.94
375460,7019.96
375469,8232.6
375477,0.0
375506,3869.16
375513,5056.12
375531,12461.14
375534,7869.92
375554,6288.04
375561,9265.04
375562,0.0
375563,4663.64
375571,6042.62
375572,2272.18
375576,5132.9
375597,6637.98
375600,0.0
375613,6881.68
375626,0.0
375628,7262.64
375638,6349.44
375639,0.0
375661,9285.56
375669,14234.66
375695,15147.54
375697,4224.3
375708,3716.24
375745,5380.08
375760,3136.0
375769,4363.08
375777,6063.46
375785,3091.18
375806,6437.64
375808,8710.62
375836,8714.66
375838,4013.4
375840,0.0
375856,7226.8
375866,13333.42
375867,13707.68
375890,7374.0
375929,6429.78
375936,4773.1
375944,10503.62
375953,6718.92
375954,0.0
375962,3757.6
375971,8088.94
375980,7080.24
376001,4996.86
376006,4917.54
376007,4561.66
376010,6268.22
376018,0.0
376024,0.0
376051,6936.24
376054,0.0
376055,5378.32
376072,9336.16
376080,8664.16
376108,10594.8
376117,0.0
376121,4768.64
376142,5453.9
376150,0.0
376162,26468.0
376182,7461.64
376185,15422.34
376187,5463.48
376207,5700.82
376219,4699.12
376228,7883.62
376230,0.0
376237,5745.48
376248,6782.7
376257,9743.28
376271,5612.86
376282,6695.32
376288,3610.46
376317,7125.66
376328,6801.54
376337,5739.34
376344,6182.02
376352,5269.78
376376,5394.12
376387,4195.9
376401,4401.72
376414,7875.46
376447,4646.62
376498,7852.24
376502,3627.08
376503,5296.38
376504,7019.54
376514,5538.88
376541,5653.8
376550,5491.18
376572,7229.64
376580,6683.94
376582,4957.06
376585,0.0
376589,10005.52
376593,5703.06
376607,7273.0
376618,4168.56
376658,7515.44
376671,0.0
376673,4861.92
376686,0.0
376687,0.0
376690,0.0
376706,5536.08
376709,5179.78
376710,5611.52
376728,7076.32
376731,0.0
376734,6232.58
376755,11235.74
376759,6399.18
376771,0.0
376787,7459.84
376790,4387.54
376815,0.0
376822,6860.58
376833,0.0
376834,3324.0
376843,9396.76
376845,12604.26
376855,5177.24
376873,6551.7
376898,6034.5
376926,5382.54
376934,0.0
376939,0.0
376944,0.0
376945,5477.56
376956,0.0
376979,8542.68
376985,5556.68
376996,4160.5
377000,6870.98
377013,0.0
377031,9682.22
377053,9691.46
377076,5197.66
377084,8089.78
377102,1813.24
377112,4834.88
377125,10050.9
377136,4302.32
377146,6207.8
377158,5282.7
377160,9197.32
377165,5293.72
377175,7052.4
377179,4080.48
377182,0.0
377193,6707.5
377214,13166.46
377217,0.0
377225,4983.66
377229,3477.68
377235,0.0
377244,8990.0
377277,7793.74
377289,5543.14
377303,6000.86
377318,13695.9
377320,1194.06
377325,9013.12
377326,3296.82
377329,5953.84
377348,3926.68
377351,8444.88
377361,0.0
377375,9382.0
377389,19325.06
377411,6301.84
377413,9920.06
377420,8650.1
377449,4641.24
377456,4599.52
377457,0.0
377460,5661.2
377465,6305.76
377468,4771.92
377470,9485.52
377484,7268.64
377495,12902.52
377498,7071.6
377502,7031.98
377510,6728.4
377521,6934.02
377540,4649.54
377546,8567.68
377556,0.0
377562,8710.24
377563,4975.54
377569,6081.52
377570,5761.04
377576,4540.7
377590,3287.84
377597,5018.84
377629,5214.54
377637,8226.56
377643,7120.4
377648,4243.88
377649,4309.14
377654,7570.46
377686,4413.68
377691,5916.62
377705,5063.64
377707,7998.1
377718,8502.42
377725,4797.28
377727,6302.44
377734,3738.06
377740,5716.66
377746,0.0
377750,5169.34
377753,9872.54
377767,5861.5
377769,3171.48
377774,5983.24
377792,7888.36
377806,6465.2
377807,5109.88
377838,5887.74
377848,7643.0
377886,0.0
377907,6653.52
377916,0.0
377923,8373.62
377927,10502.28
377931,6429.8
377958,3157.36
377975,5812.74
377981,7286.62
377998,4972.34
378009,4565.58
378024,7747.52
378051,4669.84
378061,10744.78
378062,4572.04
378065,4270.38
378073,0.0
378088,0.0
378099,9649.84
378100,8419.76
378105,7014.08
378130,10562.86
378133,2500.24
378163,6108.7
378164,3778.18
378165,0.0
378168,4200.38
378177,5685.38
378194,3340.5
378195,0.0
378196,10455.52
378220,0.0
378225,6051.06
378226,6835.56
378237,0.0
378241,0.0
378247,3957.88
378271,5751.76
378281,10105.78
378283,14757.86
378285,7498.48
378286,8249.6
378299,4588.3
378304,6341.84
378309,5217.3
378320,5093.82
378326,0.0
378330,5653.3
378347,0.0
378358,5835.88
378359,5514.12
378363,0.0
378365,3527.5
378371,9284.74
378373,6418.7
378385,6618.98
378395,3833.98
378396,11857.84
378398,7784.42
378401,6719.86
378402,6237.28
378410,0.0
378412,7582.5
378415,9289.08
378430,6687.58
378445,15600.02
378452,7241.54
378462,5940.56
378475,7745.84
378483,4217.5
378501,7162.84
378504,6410.08
378505,0.0
378508,6583.88
378513,6257.84
378519,6859.6
378541,4200.48
378545,5016.48
378560,5351.98
378567,5511.86
378571,5237.14
378575,4512.9
378581,0.0
378582,11504.64
378583,12858.48
378596,4748.76
378598,6738.28
378600,9144.28
378612,5008.18
378613,10321.92
378618,5736.06
378619,0.0
378630,5167.84
378648,9806.74
378653,7903.42
378655,7879.48
378684,4706.44
378710,3592.1
378712,0.0
378713,7059.2
378746,5904.9
378760,27659.34
378764,4158.52
378789,6470.28
378813,0.0
378819,7856.66
378825,7630.6
378845,10230.5
378848,6356.34
378854,12391.98
378864,7152.1
378869,6348.2
378870,8231.44
378895,6321.18
378912,6034.86
378916,8494.98
378942,0.0
378955,6839.68
378967,0.0
378970,4928.1
378973,0.0
378974,5146.58
378976,4163.08
379000,7014.94
379004,8640.08
379009,0.0
379013,5160.72
379019,0.0
379031,0.0
379043,4926.54
379056,4503.64
379069,9255.72
379073,10057.74
379074,10144.44
379080,4783.68
379097,7915.84
379102,9583.78
379107,3774.12
379113,5129.98
379117,4814.48
379128,6710.26
379133,6249.36
379147,3119.8
379160,12393.0
379181,12091.56
379186,0.0
379188,9922.98
379190,5269.02
379203,4778.98
379228,5846.26
379230,3066.32
379231,7991.34
379243,4207.52
379247,9667.54
379264,6942.86
379267,8325.42
379287,4484.22
379293,0.0
379297,4853.72
379302,4781.56
379323,4840.28
379355,7525.92
379356,6621.08
379363,5045.74
379371,7456.26
379417,10756.0
379422,5528.52
379455,6999.16
379465,0.0
379471,6156.42
379475,7907.96
379476,4389.76
379489,8530.92
379491,8349.68
379532,0.0
379547,17734.34
379555,0.0
379557,4937.84
379561,0.0
379568,6151.18
379572,0.0
379577,4769.7
379578,8186.34
379591,5217.78
379601,6246.68
379645,8391.62
379651,10835.44
379652,11857.66
379655,10329.12
379656,6658.82
379660,0.0
379662,7052.84
379665,0.0
379677,7353.2
379678,0.0
379679,7468.6
379688,0.0
379697,7211.3
379702,10166.26
379711,5821.68
379723,4982.96
379747,7292.38
379752,3582.44
379753,13685.44
379760,5132.66
379762,4641.68
379767,8408.18
379772,5886.48
379777,0.0
379778,0.0
379783,0.0
379815,6725.18
379831,8776.32
379838,6100.06
379863,4555.82
379884,6910.14
379886,7501.4
379892,5629.58
379904,0.0
379907,2823.9
379914,9102.1
379920,0.0
379951,0.0
379961,4265.5
379971,5910.26
379972,0.0
379977,0.0
379985,3277.52
379992,8225.8
379997,9242.08
380004,5823.2
380016,5980.28
380027,6441.14
380030,5080.36
380039,8763.7
380044,6724.18
380051,6669.36
380058,8333.46
380059,0.0
380060,11041.48
380067,7609.36
380078,6322.02
380088,6141.0
380091,4582.28
380101,6273.94
380171,9093.38
380174,6221.46
380195,10636.6
380208,11030.8
380211,5511.38
380218,15311.76
380222,6385.36
380228,7680.7
380238,4938.82
380244,2295.82
380256,0.0
380268,13216.64
380274,9071.98
380294,0.0
380296,4573.08
380299,7236.72
380314,4278.3
380320,14579.58
380321,4170.14
380326,4589.24
380333,5799.36
380334,4174.4
380344,9028.64
380347,9218.82
380355,4854.1
380356,0.0
380376,5084.0
380383,0.0
380384,9239.3
380386,5549.36
380410,5708.2
380414,0.0
380424,6546.8
380427,6949.9
380432,6777.8
380441,10518.18
380450,3452.48
380452,7267.18
380460,8059.48
380470,4998.62
380480,0.0
380483,8170.78
380484,3016.56
380494,3843.2
380499,0.0
380507,9190.22
380513,13911.48
380532,5479.22
380540,4753.48
380551,0.0
380574,8538.04
380599,4880.7
380612,0.0
380614,5978.04
380648,4208.94
380653,0.0
380663,9414.14
380665,5257.82
380688,7506.88
380703,4430.82
380708,5834.1
380709,6430.3
380713,5197.16
380730,6058.28
380733,3726.92
380736,7350.32
380741,3279.94
380763,6325.38
380775,4791.14
380776,7886.34
380777,11888.36
380786,6947.44
380808,0.0
380813,10777.74
380817,6783.68
380830,0.0
380846,5795.88
380852,11563.48
380856,5298.8
380861,6873.14
380863,10274.3
380873,7600.2
380884,6527.56
380925,14617.9
380926,7720.42
380938,8301.08
380943,4490.6
380960,8458.84
380962,8910.22
380963,10196.64
380973,4777.72
380976,9873.8
380987,5437.74
380990,6909.34
380998,4928.34
381018,0.0
381027,4356.72
381072,4555.54
381076,6911.64
381083,5367.94
381087,4928.78
381098,0.0
381104,10270.66
381107,9901.04
381113,0.0
381115,5103.72
381125,5784.42
381138,0.0
381140,8032.2
381145,2700.26
381161,3667.64
381163,6870.96
381194,8755.98
381198,0.0
381203,8883.46
381209,4326.52
381223,8585.02
381227,4152.36
381232,0.0
381240,13227.9
381244,6455.24
381247,4570.66
381251,11439.18
381273,4924.06
381281,7309.16
381284,4425.88
381298,0.0
381304,6133.3
381317,0.0
381324,3381.12
381325,6125.68
381339,5941.48
381342,0.0
381357,0.0
381364,7694.8
381367,5561.58
381375,7265.0
381377,0.0
381388,0.0
381399,0.0
381424,3855.92
381427,4917.28
381450,0.0
381453,9180.12
381479,6700.28
381492,8052.7
381501,6049.82
381516,6629.1
381524,7970.8
381529,6962.86
381530,5636.86
381534,0.0
381536,6333.38
381558,3631.2
381565,7129.22
381585,3285.04
381587,7575.72
381594,8150.82
381614,11202.4
381623,8820.88
381626,7978.04
381646,5328.96
381647,5715.46
381652,2402.24
381655,5900.88
381659,7657.08
381687,4037.92
381698,7350.62
381722,5089.76
381734,7990.6
381741,0.0
381763,4441.54
381773,10934.62
381774,6604.76
381792,11534.5
381809,7516.42
381819,0.0
381823,0.0
381835,12771.78
381839,4455.08
381842,5221.4
381844,3936.2
381857,6369.24
381862,0.0
381864,0.0
381877,0.0
381878,9917.28
381903,4588.6
381909,6057.24
381918,5039.02
381939,6387.54
381942,5392.88
381963,4545.9
381980,4720.8
381982,3984.44
381992,8110.62
382005,5673.8
382014,13202.74
382032,8718.16
382044,9890.76
382064,4148.54
382069,5656.04
382078,8671.08
382097,5039.54
382099,0.0
382102,8050.18
382129,0.0
382135,0.0
382147,3394.66
382155,7819.72
382158,4189.54
382167,8354.16
382174,5607.74
382177,0.0
382186,7757.64
382191,4415.22
382199,4853.6
382202,11717.26
382213,4897.76
382218,5469.98
382225,5760.98
382235,5771.3
382263,5790.72
382266,0.0
382278,4520.8
382292,3037.56
382324,12180.78
382329,6363.28
382345,8840.4
382351,7883.86
382361,10557.32
382371,12640.74
382372,0.0
382399,6648.36
382403,6509.08
382406,0.0
382426,6494.12
382432,4497.46
382439,4141.14
382457,5812.88
382458,7266.38
382472,5005.54
382482,4727.06
382493,10255.94
382503,5437.34
382510,10277.18
382524,0.0
382537,7091.78
382555,5007.26
382572,4209.86
382575,4634.12
382580,13609.12
382592,4597.18
382630,10312.24
382635,5462.04
382636,5655.16
382639,0.0
382668,3033.9
382688,8814.48
382693,8188.6
382704,7105.82
382721,8481.78
382756,4247.64
382760,0.0
382764,6238.44
382773,0.0
382775,4521.0
382776,4329.96
382777,5061.8
382784,7821.3
382793,0.0
382803,9523.34
382804,8801.82
382806,5417.74
382814,7271.04
382822,6881.24
382823,0.0
382843,15405.5
382851,8131.08
382861,9515.56
382868,7689.16
382883,0.0
382906,9628.62
382909,8198.44
382912,6293.28
382914,5504.5
382930,7951.98
382935,5822.04
382939,8770.24
382942,3612.84
382959,0.0
382965,4248.1
382968,5307.22
382972,5330.72
382976,8424.74
382993,6634.34
383024,2447.98
383038,4566.26
383039,5411.34
383052,3836.06
383071,5300.08
383075,5162.74
383088,11947.86
383092,8889.64
383099,10392.36
383111,4684.62
383116,11141.08
383121,0.0
383139,10986.26
383153,4232.26
383155,10747.56
383161,4655.94
383168,8629.08
383172,7477.1
383195,4808.46
383225,6312.12
383230,6447.16
383231,10311.74
383247,4770.86
383257,9310.04
383268,11825.7
383271,5375.94
383281,6349.46
383311,0.0
383327,0.0
383336,10782.8
383361,1651.26
383397,10869.06
383422,3930.82
383424,4623.5
383429,8083.3
383432,3455.92
383440,0.0
383452,6952.08
383459,5226.4
383476,4957.56
383491,10023.18
383507,0.0
383509,5431.38
383513,0.0
383526,7600.28
383527,6568.74
383535,8957.24
383545,0.0
383558,23351.22
383562,6418.82
383597,4569.04
383602,3904.58
383603,7674.9
383616,5823.1
383626,18326.18
383635,6720.58
383642,3626.4
383643,6555.0
383651,3881.48
383662,5122.34
383665,0.0
383667,3488.06
383670,4779.12
383681,5205.78
383686,5642.38
383688,8767.16
383691,6023.38
383714,4834.5
383716,4891.06
383717,4870.58
383731,5009.44
383733,6531.68
383736,4547.72
383738,6689.68
383747,7574.62
383769,4432.68
383772,12438.88
383788,0.0
383794,9088.26
383799,4721.38
383802,4405.52
383827,5929.2
383854,5849.62
383855,13589.14
383881,2764.98
383884,0.0
383906,6320.94
383908,7451.7
383919,0.0
383920,5668.6
383928,12089.2
383930,5959.28
383935,0.0
383944,5599.2
383959,5557.28
383960,6626.86
383967,8606.18
383976,5856.28
383981,5184.92
383987,8156.96
383989,4968.16
383992,12110.26
384008,4137.76
384014,3121.74
384022,5596.14
384033,0.0
384066,6027.06
384074,9641.1
384112,9869.08
384117,6309.18
384119,6039.14
384121,6417.72
384122,10866.74
384146,5990.26
384148,5885.78
384157,6006.22
384212,3772.92
384228,3911.24
384235,8477.54
384246,6353.96
384259,4520.88
384285,5947.58
384307,6190.52
384308,0.0
384315,0.0
384351,3826.98
384355,0.0
384431,4897.34
384485,7673.66
384489,6409.24
384506,7892.82
384512,3872.94
384518,5593.46
384521,6758.32
384525,18322.34
384530,9546.56
384543,0.0
384550,5446.64
384566,6425.12
384582,3193.98
384592,5045.2
384608,0.0
384628,5663.38
384652,10999.12
384667,15407.54
384692,7370.96
384694,3618.02
384718,8048.8
384745,7862.16
384760,11389.42
384762,4227.42
384785,6496.42
384793,0.0
384794,0.0
384809,6074.98
384815,5630.64
384836,9109.96
384842,8453.42
384847,10576.34
384848,7369.02
384854,0.0
384862,3089.48
384864,4016.36
384886,11287.36
384894,2776.42
384899,7186.3
384902,6973.18
384925,7632.24
384926,6173.06
384940,7373.16
384946,18091.78
384953,6263.26
384963,4229.92
384979,5860.26
384985,0.0
384994,0.0
384995,4944.88
385019,7938.0
385025,10859.92
385034,3551.74
385044,4584.52
385061,7600.52
385064,4232.68
385075,10032.32
385076,8564.72
385078,0.0
385094,5759.1
385101,7511.06
385106,4938.66
385117,6749.18
385119,0.0
385122,4486.6
385132,4210.82
385143,0.0
385151,10749.44
385163,5701.82
385167,8737.22
385171,5982.96
385186,6226.64
385190,4230.28
385192,0.0
385195,4339.02
385197,4682.78
385205,0.0
385216,0.0
385236,5782.34
385260,7819.26
385274,10387.58
385276,7243.08
385298,3756.5
385299,0.0
385316,5404.7
385320,4529.76
385340,3833.0
385348,0.0
385363,5443.92
385391,7969.58
385403,8509.26
385416,5678.78
385429,7908.82
385433,0.0
385446,8423.2
385463,8229.8
385469,0.0
385475,5207.6
385482,0.0
385491,11389.28
385510,0.0
385513,5085.26
385514,7676.82
385517,5408.76
385518,0.0
385535,0.0
385536,0.0
385544,8352.7
385555,11671.52
385557,5616.66
385560,11649.1
385574,4592.56
385603,0.0
385612,3154.86
385616,0.0
385627,7882.22
385642,7895.98
385664,6661.7
385688,2621.32
385707,5505.98
385708,4982.2
385710,10521.98
385737,5965.82
385742,6230.36
385764,5633.52
385784,7969.52
385786,2286.22
385803,4414.42
385815,2782.2
385818,6163.02
385829,16335.7
385834,3807.58
385837,5524.44
385840,5951.74
385851,10591.06
385883,6093.46
385887,4038.74
385888,5887.54
385892,4486.84
385894,5692.04
385915,3164.9
385920,12158.44
385941,0.0
385943,2209.46
385947,11516.02
385949,5302.32
385954,7875.2
385968,3511.84
385969,0.0
385976,5817.92
386012,0.0
386018,6244.88
386032,10653.56
386033,0.0
386050,3758.92
386056,5189.28
386058,4625.52
386080,3845.28
386081,3335.8
386082,10156.8
386084,7065.78
386086,7431.64
386104,10510.02
386106,6367.94
386116,9322.94
386129,11540.24
386136,0.0
386145,21234.38
386152,8170.88
386163,4137.08
386165,7315.22
386182,5275.8
386196,9365.32
386197,6348.48
386212,5568.28
386214,0.0
386225,4779.38
386231,5423.64
386262,9993.12
386268,0.0
386270,2711.8
386271,12145.98
386275,10306.6
386277,4127.88
386280,10382.88
386302,8261.0
386312,10806.76
386314,6326.96
386318,5204.92
386321,10959.62
386331,4499.34
386353,6983.48
386357,1923.9
386374,6857.7
386379,5312.24
386388,10435.7
386393,4598.74
386405,18479.3
386422,7560.1
386432,6893.4
386440,0.0
386446,7742.72
386451,7720.14
386454,6915.86
386460,8908.56
386497,3977.78
386527,4399.78
386529,8121.6
386532,5587.76
386540,23348.48
386563,4462.12
386566,8558.1
386577,8605.14
386585,7283.34
386603,8302.14
386629,3112.0
386640,7855.78
386641,4464.18
386643,4895.26
386644,0.0
386666,2778.86
386667,7769.22
386671,5813.18
386672,6818.48
386683,11237.52
386694,0.0
386699,5013.72
386702,4578.96
386703,4705.4
386727,6563.48
386739,7315.48
386745,5680.48
386763,3725.42
386764,7902.2
386782,8472.56
386793,10674.04
386805,5713.14
386817,0.0
386823,6727.72
386832,4220.46
386837,4863.38
386842,6024.36
386853,10029.58
386877,9225.68
386878,0.0
386886,0.0
386910,8406.76
386914,0.0
386918,4245.48
386921,0.0
386933,7515.22
386942,11179.66
386971,8040.32
387021,8429.02
387026,5371.26
387038,9155.62
387041,9023.14
387058,10323.48
387089,6359.58
387090,0.0
387093,9676.42
387100,3606.02
387101,0.0
387103,7821.38
387105,5855.74
387110,0.0
387111,6343.28
387113,8853.68
387114,6648.6
387123,0.0
387133,9995.72
387146,7471.66
387147,8836.88
387148,3161.08
387150,0.0
387154,0.0
387162,5952.82
387177,0.0
387184,7209.62
387214,10194.74
387221,7754.8
387231,0.0
387234,7225.1
387241,4756.68
387247,3438.46
387249,8328.26
387267,3394.92
387287,5444.42
387293,4690.76
387313,5095.88
387314,6651.54
387322,3305.42
387331,3375.54
387336,5968.18
387340,6534.38
387352,6146.64
387354,0.0
387355,0.0
387364,0.0
387370,8199.76
387376,7207.08
387381,6399.74
387385,6450.74
387386,5692.64
387388,11065.04
387393,6290.58
387395,5207.9
387412,8952.96
387428,0.0
387438,5794.36
387439,7384.66
387458,9584.44
387464,2655.78
387467,7289.12
387487,0.0
387496,0.0
387498,4844.22
387502,9217.9
387506,10896.26
387515,0.0
387519,6309.22
387529,6448.18
387530,8428.94
387533,3845.42
387542,5172.32
387551,4122.52
387558,5520.66
387565,9050.16
387592,7756.54
387594,6655.8
387656,0.0
387674,9352.86
387681,5276.82
387703,5645.4
387710,7829.1
387712,0.0
387715,6254.88
387723,4430.62
387741,0.0
387750,8280.76
387754,0.0
387757,0.0
387760,7224.2
387766,8141.08
387778,4671.98
387785,6685.68
387787,0.0
387800,0.0
387802,0.0
387805,6666.16
387808,8862.18
387819,8966.56
387825,11280.0
387827,6427.74
387836,4437.98
387856,3823.3
387867,0.0
387878,9175.82
387896,6690.34
387897,4567.08
387899,4041.1
387914,10470.14
387927,9247.62
387929,6730.9
387932,7171.0
387969,6434.42
387986,5505.7
388007,6290.52
388010,6285.08
388016,0.0
388017,5398.46
388031,13621.86
388036,2865.88
388041,13380.44
388042,8269.36
388049,6542.52
388070,10689.38
388079,4921.04
388082,9444.72
388083,5511.38
388091,7212.62
388102,9339.4
388105,8765.14
388112,0.0
388135,9477.32
388139,8910.72
388157,10261.64
388160,5889.12
388163,5396.36
388169,7753.8
388170,6312.16
388185,6280.8
388188,5578.54
388191,6911.38
388192,8593.04
388210,10886.02
388223,4381.42
388229,5122.82
388274,7109.32
388276,6559.34
388280,14006.58
388286,4763.44
388300,19191.58
388319,6701.78
388331,2287.64
388338,5930.9
388362,5959.3
388368,4083.04
388375,6043.12
388376,12632.22
388405,7379.88
388413,6042.6
388416,5139.0
388443,4866.38
388445,4109.1
388448,10194.92
388466,5075.76
388476,6915.46
388495,4442.46
388508,6863.24
388525,0.0
388533,7105.44
388543,3879.14
388547,6916.92
388550,3151.52
388578,10230.78
388583,9290.28
388613,0.0
388641,6935.42
388650,0.0
388659,3928.8
388678,14880.98
388684,0.0
388698,4885.54
388715,3888.7
388718,7149.88
388723,7233.34
388730,0.0
388741,6660.36
388743,7546.86
388756,14381.12
388762,6276.68
388773,5488.06
388786,9319.14
388799,8963.5
388807,4170.04
388808,9964.12
388813,5004.04
388817,2814.66
388830,4947.82
388834,4456.64
388851,4605.58
388855,5881.12
388869,5440.54
388899,7093.62
388908,7979.52
388919,4333.3
388921,4668.98
388935,7615.04
388936,0.0
388943,7102.32
388946,4447.16
388948,6819.68
388969,5948.5
388970,6696.7
388975,5426.94
388986,5987.76
389000,18518.42
389003,3988.0
389022,6853.32
389025,7948.86
389030,4502.76
389043,4072.52
389044,6663.08
389045,0.0
389051,8733.56
389057,18389.88
389061,6485.86
389079,4665.4
389087,5583.98
389097,7066.48
389121,6038.42
389131,8428.42
389134,8457.62
389139,5466.14
389146,4564.16
389151,0.0
389159,6729.2
389172,5310.64
389193,5106.48
389194,5058.16
389197,0.0
389206,0.0
389213,9818.66
389214,3720.68
389225,2270.68
389241,0.0
389248,9852.52
389251,4804.16
389252,4333.86
389269,8051.22
389270,4591.12
389279,4981.28
389288,0.0
389304,0.0
389311,12842.14
389322,15254.7
389341,0.0
389350,2235.64
389364,14222.84
389367,0.0
389398,0.0
389413,0.0
389430,7687.36
389467,6449.4
389474,8956.38
389475,15906.12
389476,5206.12
389493,0.0
389511,4061.46
389536,3535.74
389542,0.0
389559,0.0
389560,3868.84
389566,4318.18
389569,6017.4
389573,4869.02
389575,0.0
389579,0.0
389590,8541.56
389602,0.0
389606,4253.98
389608,3383.2
389609,9355.64
389623,4602.0
389631,4421.18
389636,0.0
389638,4807.98
389672,6112.08
389675,5982.72
389682,6383.94
389685,7051.96
389695,0.0
389706,10425.84
389726,3996.74
389736,0.0
389739,0.0
389742,2117.84
389749,7065.52
389768,0.0
389772,0.0
389775,9210.64
389795,4297.04
389809,7900.5
389815,4186.82
389818,3286.18
389819,2032.42
389820,12932.18
389821,6921.16
389847,0.0
389858,8856.9
389865,6326.52
389878,8629.82
389881,9888.36
389892,2779.38
389901,0.0
389919,6919.16
389930,5350.18
389940,5412.54
389945,4408.58
389970,5374.68
389982,7565.86
389995,0.0
390021,8463.68
390028,6199.12
390067,0.0
390071,0.0
390107,10852.14
390111,6580.74
390127,5546.66
390132,7174.0
390133,2537.64
390152,20246.42
390153,12061.86
390166,10415.12
390176,0.0
390187,6053.12
390198,10875.0
390209,6341.12
390210,7573.46
390225,8053.46
390256,6601.88
390271,4379.54
390283,7329.18
390294,3058.9
390321,5650.0
390368,0.0
390369,0.0
390375,2653.26
390376,7513.92
390377,5689.54
390380,0.0
390391,9807.4
390407,11978.56
390426,12963.54
390431,5407.56
390444,3885.2
390453,0.0
390473,5443.96
390477,7893.18
390493,8701.66
390513,6137.28
390520,5849.78
390533,4998.8
390543,9998.8
390571,3664.54
390596,4291.22
390597,8314.52
390599,7816.86
390603,7839.94
390607,0.0
390613,0.0
390631,0.0
390640,3556.14
390655,0.0
390686,4581.62
390693,0.0
390699,0.0
390715,2898.96
390762,6511.98
390763,3605.28
390767,2646.42
390770,8590.38
390799,15366.84
390805,7861.96
390807,10702.58
390814,10025.48
390816,8751.6
390830,4976.26
390833,0.0
390844,8523.84
390849,6290.28
390853,6829.88
390855,4781.26
390896,4394.12
390906,0.0
390929,3929.1
390932,4522.16
390947,6446.94
390956,8460.76
390968,6026.92
390972,0.0
390978,4007.24
390984,4375.02
390997,0.0
391007,6089.74
391010,4637.5
391016,11794.12
391022,7991.38
391024,7534.18
391040,4824.24
391061,7227.28
391072,6562.58
391081,21890.2
391098,6524.72
391128,6525.18
391130,11207.32
391132,11569.66
391148,4923.46
391150,5831.46
391161,4451.22
391173,12087.64
391185,11156.5
391199,3567.62
391200,22178.12
391214,3827.16
391218,8389.62
391219,0.0
391243,7298.68
391250,5684.64
391254,6224.04
391258,4700.04
391260,6370.58
391274,4402.26
391275,9098.64
391296,0.0
391315,5582.54
391317,15977.34
391323,4126.36
391330,7190.02
391335,6845.48
391366,6759.0
391369,4725.2
391394,3349.42
391397,5988.2
391402,8722.98
391411,5897.98
391423,0.0
391427,7597.56
391441,11136.58
391448,5693.18
391461,0.0
391470,10011.92
391488,12279.24
391522,0.0
391534,4882.16
391535,3854.64
391553,7905.64
391560,0.0
391577,0.0
391584,3474.48
391591,9015.28
391610,5106.58
391620,4419.14
391633,5896.64
391635,8245.52
391643,5396.76
391655,2060.34
391674,7488.52
391682,0.0
391685,10018.8
391689,0.0
391697,5733.5
391699,4691.22
391701,5370.42
391710,10093.62
391725,6259.14
391746,10763.44
391755,8097.14
391756,8178.02
391765,4116.44
391766,6128.46
391778,0.0
391807,6213.78
391825,0.0
391861,19125.28
391862,7611.18
391908,7876.02
391910,9584.98
391950,8122.12
391956,4617.7
391980,10393.86
391989,7095.52
391992,12247.26
392001,0.0
392010,4562.3
392011,6540.58
392012,7579.28
392014,6583.04
392029,6344.26
392058,0.0
392071,6833.06
392077,0.0
392079,10079.06
392121,0.0
392132,4824.04
392141,0.0
392180,8573.48
392188,4522.14
392198,7476.92
392207,3482.86
392227,6324.44
392231,6704.64
392243,5186.84
392245,4627.46
392247,6347.04
392256,6287.28
392258,7678.78
392265,0.0
392282,4690.32
392283,5469.26
392287,3741.24
392299,4883.28
392326,6406.96
392333,5089.32
392335,12114.4
392353,0.0
392363,0.0
392368,5775.74
392399,4601.1
392405,5401.24
392406,0.0
392437,4067.38
392457,5034.74
392477,7816.2
392482,5766.6
392483,5446.88
392486,6385.7
392502,13246.84
392510,9361.04
392518,7167.56
392523,5310.2
392541,0.0
392545,4234.64
392566,8648.46
392575,4392.06
392585,0.0
392592,0.0
392604,10369.4
392611,0.0
392612,6839.86
392613,5036.7
392631,5681.14
392641,0.0
392643,3920.92
392653,6383.12
392671,0.0
392687,5764.02
392689,5558.26
392694,0.0
392699,0.0
392701,12451.44
392706,5183.22
392724,5136.78
392727,2541.32
392733,6014.42
392750,6526.14
392759,4498.34
392763,3183.78
392766,8798.54
392774,0.0
392777,7119.64
392807,6572.76
392818,5691.6
392822,13226.52
392829,5690.0
392862,5931.98
392877,5686.56
392892,18751.7
392893,4154.04
392900,5564.82
392907,3636.94
392918,9845.2
392923,5979.22
392930,0.0
392946,5525.6
392951,0.0
392962,6336.22
392974,5393.92
392975,6119.1
392977,0.0
392979,7244.64
392982,3964.42
392983,7576.36
392994,0.0
392998,5300.66
393000,4872.84
393011,7312.12
