True_index,Predicted_Sales
563205,7139.94
563221,5367.74
563227,7383.34
563231,4962.02
563251,6393.98
563279,6008.96
563283,6772.66
563301,14333.06
563313,0.0
563327,7767.4
563328,4090.54
563334,3873.22
563351,0.0
563363,11380.74
563391,5943.16
563397,4882.0
563407,4394.64
563418,5295.18
563430,5183.02
563462,3787.22
563474,6855.18
563477,5304.62
563482,4125.12
563488,0.0
563498,4996.1
563500,5546.6
563504,5424.3
563506,6693.34
563513,8673.0
563557,8522.2
563576,3880.3
563591,5098.12
563599,0.0
563608,8248.32
563609,4060.04
563628,6919.72
563630,9744.58
563637,8318.8
563644,4539.82
563646,8490.26
563674,11156.24
563682,9201.54
563685,10341.86
563692,0.0
563697,6126.92
563700,12485.0
563702,6278.72
563715,6134.86
563720,3700.28
563737,0.0
563738,6941.76
563741,5597.38
563743,0.0
563778,1594.96
563782,3319.68
563793,3040.84
563811,7267.02
563848,0.0
563850,5538.38
563876,5842.86
563883,8316.3
563900,5028.4
563906,6154.34
563928,5846.54
563932,6177.46
563934,4948.62
563937,6381.72
563941,14166.74
563944,0.0
563951,4030.6
564003,8897.98
564005,4640.34
564027,7842.48
564059,6563.14
564071,4850.2
564075,0.0
564079,6549.3
564080,6888.32
564088,4878.58
564095,0.0
564102,6791.5
564103,13439.86
564110,7544.96
564140,6613.78
564163,7804.16
564169,11637.0
564178,6489.72
564186,5723.94
564189,10975.96
564194,3434.04
564198,2279.64
564206,0.0
564217,9599.9
564230,3879.06
564235,5770.8
564247,0.0
564262,10731.6
564269,9092.28
564279,7811.62
564290,5364.42
564303,4131.92
564306,4347.06
564318,0.0
564320,10453.8
564331,7648.98
564337,5706.6
564343,7410.54
564349,11174.14
564367,0.0
564387,4677.0
564397,6261.92
564398,3596.52
564411,2938.2
564413,4704.56
564417,10700.54
564447,0.0
564449,0.0
564450,3839.36
564471,11564.1
564475,4478.7
564487,4512.66
564509,4876.68
564510,5944.92
564512,0.0
564519,5589.88
564526,7481.2
564534,7736.2
564540,0.0
564552,5315.36
564560,6993.7
564568,0.0
564571,0.0
564582,5815.24
564584,10605.66
564603,0.0
564607,0.0
564608,10221.4
564640,6879.56
564642,9483.78
564656,0.0
564686,16294.68
564687,7314.5
564690,5259.68
564695,0.0
564699,4407.62
564707,5551.6
564711,3237.58
564750,0.0
564755,9422.58
564758,16656.36
564796,6841.54
564797,0.0
564799,0.0
564828,5137.08
564834,4242.24
564845,6293.9
564861,4128.26
564867,7076.14
564880,8140.84
564887,8893.9
564891,7682.48
564902,9434.98
564913,7800.44
564914,6341.0
564921,7364.46
564923,4835.1
564932,8730.76
564938,2031.14
564939,8556.04
564947,0.0
564949,0.0
564951,0.0
564954,10138.46
564960,0.0
564970,0.0
564973,6444.2
564977,5037.62
564984,0.0
564988,7606.82
564997,7534.78
565012,6616.84
565019,0.0
565026,3577.58
565037,6584.22
565038,0.0
565060,3089.72
565068,4335.82
565087,7131.54
565101,0.0
565104,6715.28
565110,0.0
565113,0.0
565114,3640.4
565117,7111.56
565130,10803.38
565135,6419.78
565140,5987.1
565149,14910.0
565150,3028.98
565157,0.0
565163,7563.08
565189,0.0
565190,7276.38
565204,0.0
565205,10634.28
565207,8927.36
565223,5907.4
565224,7702.86
565225,7198.54
565226,6864.44
565232,3965.04
565240,8602.2
565248,6325.38
565255,0.0
565268,6330.08
565273,0.0
565275,8285.36
565276,8996.3
565289,2573.5
565293,3853.82
565299,2489.9
565302,5831.32
565315,6552.44
565321,0.0
565327,4156.48
565337,5489.3
565338,7391.42
565339,10042.0
565366,2341.92
565368,4604.94
565381,8401.9
565383,10763.46
565389,8588.76
565390,4876.84
565406,0.0
565409,2608.48
565435,0.0
565444,10456.04
565454,5185.24
565463,0.0
565472,13859.6
565479,5750.66
565485,5620.8
565487,5665.14
565509,7793.52
565520,4539.72
565533,9896.82
565552,0.0
565561,5202.32
565567,3154.54
565578,0.0
565580,6341.22
565588,0.0
565600,6781.8
565607,6807.28
565608,2742.74
565613,0.0
565616,5442.24
565626,6144.4
565630,5790.78
565634,6581.38
565648,7661.4
565650,10324.34
565655,0.0
565666,6081.68
565668,8202.38
565676,10035.22
565690,5568.34
565692,5009.84
565704,6013.46
565729,14510.22
565737,4761.22
565754,4688.52
565775,0.0
565785,0.0
565790,0.0
565791,11018.7
565799,4535.72
565802,5885.62
565837,8657.38
565844,7436.66
565857,0.0
565861,5123.82
565875,7152.56
565876,7994.5
565881,5800.44
565922,0.0
565940,7220.78
565941,5126.48
565942,6201.96
565943,5623.42
565954,0.0
565960,15135.96
565969,11227.04
565971,9882.04
565981,0.0
565988,8872.74
565995,9959.8
566038,6913.06
566044,6831.22
566061,10300.76
566072,18753.38
566074,4784.78
566077,5859.0
566092,0.0
566094,6766.28
566103,5863.18
566113,0.0
566114,5394.38
566137,11306.14
566139,5898.86
566145,8171.66
566160,8306.62
566179,9160.48
566212,0.0
566251,8664.68
566256,4420.16
566259,9273.2
566262,8186.2
566267,8479.74
566284,10014.58
566293,4771.22
566296,5035.52
566306,0.0
566311,6359.36
566314,6090.6
566316,0.0
566318,5194.86
566327,3638.98
566328,5193.14
566339,4764.78
566341,5983.44
566347,5964.94
566352,3592.5
566356,3824.26
566380,3838.46
566383,7568.18
566385,0.0
566413,0.0
566424,5080.4
566425,0.0
566429,3677.72
566462,2921.42
566478,10883.4
566485,18003.86
566488,5072.28
566494,0.0
566522,5693.94
566540,0.0
566544,3838.52
566546,4218.32
566562,7317.5
566563,8336.92
566565,9402.82
566575,8862.54
566577,9516.28
566597,6240.16
566609,5842.98
566615,7853.94
566623,4298.7
566627,9380.4
566628,5162.0
566630,5788.12
566639,4767.14
566649,7890.98
566663,9480.88
566685,9841.04
566692,7982.9
566702,5670.76
566706,7923.56
566745,0.0
566752,0.0
566772,0.0
566785,4807.14
566793,0.0
566800,3975.38
566814,7176.84
566821,12741.22
566822,0.0
566841,5039.08
566884,6077.2
566889,9010.0
566891,6778.6
566895,9982.74
566916,5398.22
566927,6837.96
566950,8767.72
566961,6352.66
566975,5545.22
566985,6255.24
566993,4759.56
567012,5368.32
567014,4543.46
567030,7519.86
567032,5826.68
567039,20676.64
567040,0.0
567059,8463.64
567061,6363.56
567062,7430.54
567068,5013.16
567080,9762.6
567087,5887.92
567102,3945.9
567103,2942.2
567108,4099.94
567114,7556.2
567122,4463.6
567124,9770.48
567134,0.0
567135,8102.04
567136,14602.64
567137,4373.96
567152,9836.56
567162,7402.46
567165,2391.12
567173,8198.26
567194,4459.4
567210,8223.36
567219,6593.48
567228,7674.12
567233,6085.36
567249,5676.16
567262,6669.4
567266,7003.0
567274,6522.02
567282,0.0
567283,0.0
567298,17870.12
567300,7133.06
567325,3350.38
567333,7695.18
567337,4236.64
567338,6565.5
567353,6495.9
567384,9058.28
567392,5766.06
567406,9731.06
567411,6545.52
567420,8212.88
567421,6225.66
567425,6819.66
567427,0.0
567437,0.0
567440,3810.38
567444,3988.5
567473,5619.4
567480,5095.64
567506,0.0
567508,0.0
567510,7249.98
567521,9947.88
567526,2984.44
567528,6213.96
567539,6301.12
567543,4610.28
567566,6099.94
567575,16502.36
567600,10992.9
567610,6261.7
567612,6609.26
567624,11085.46
567632,7617.6
567654,6552.2
567658,6598.44
567661,8895.22
567662,6088.6
567674,6723.92
567682,3332.78
567687,5868.66
567702,3087.08
567703,2721.1
567719,7766.74
567733,5921.94
567737,6985.82
567739,9127.72
567743,0.0
567752,5876.02
567754,7563.32
567772,0.0
567779,0.0
567780,0.0
567782,0.0
567783,8320.42
567786,6992.22
567791,0.0
567794,0.0
567824,0.0
567848,6629.52
567851,6989.88
567863,10546.42
567864,8541.16
567882,3968.0
567902,4744.06
567912,6350.6
567914,7500.04
567922,4222.36
567940,10253.92
567962,0.0
567969,6172.02
567979,11409.52
567980,6968.08
567983,0.0
567986,4330.24
567987,12148.88
567988,6478.64
567990,3789.16
567993,4266.3
568001,0.0
568008,0.0
568028,12816.42
568034,4811.68
568038,4758.6
568044,6455.54
568046,7390.24
568050,4395.32
568073,0.0
568106,4333.06
568108,7298.14
568119,5866.52
568125,5709.7
568140,10472.22
568150,0.0
568155,0.0
568158,5798.58
568167,7891.42
568169,9403.52
568183,4844.36
568207,0.0
568242,6515.6
568248,9434.48
568260,5112.48
568269,6188.08
568270,6024.44
568278,3629.36
568287,4202.14
568307,5917.22
568312,0.0
568323,5926.92
568333,6941.82
568342,5982.22
568351,0.0
568358,3313.28
568360,4064.76
568369,6688.06
568380,0.0
568383,0.0
568391,0.0
568402,5862.02
568423,5819.92
568439,0.0
568459,7003.14
568468,12207.56
568469,0.0
568471,8834.7
568486,8944.44
568504,5212.54
568508,7621.44
568537,5975.74
568541,11119.96
568543,4507.68
568557,4620.1
568590,6626.04
568592,0.0
568605,3349.74
568625,7992.28
568627,0.0
568640,4556.3
568671,6615.16
568672,8738.38
568692,5240.9
568704,4264.84
568719,7303.36
568726,9433.04
568756,6009.34
568805,6125.78
568869,2981.58
568874,6645.76
568877,8807.62
568896,0.0
568898,5738.7
568914,5304.36
568917,8476.52
568925,0.0
568934,9609.24
568961,5430.1
568963,0.0
568995,9274.28
569001,3113.08
569023,6900.8
569043,0.0
569051,0.0
569066,6996.6
569073,2923.94
569076,0.0
569087,4947.02
569104,6283.68
569112,4402.04
569115,4666.42
569117,8413.02
569131,5384.04
569138,2424.42
569179,0.0
569194,5123.3
569203,3009.56
569206,6770.06
569207,5586.12
569212,6559.22
569225,8461.54
569232,5365.38
569244,7645.94
569252,8175.22
569256,13381.24
569261,6840.52
569269,2686.64
569281,5218.36
569287,12395.62
569296,5721.08
569307,8928.8
569328,3035.94
569335,12766.7
569343,5697.7
569358,0.0
569363,4373.66
569386,0.0
569387,6877.24
569391,2726.1
569394,0.0
569405,8634.78
569420,6470.22
569443,16648.46
569449,7753.64
569451,0.0
569456,5207.1
569459,5331.52
569463,0.0
569472,8167.18
569484,4611.94
569494,4457.16
569497,9617.34
569505,6096.4
569520,8517.36
569549,6422.7
569561,4935.42
569572,14056.0
569581,6889.64
569607,5374.46
569609,11400.62
569614,6507.54
569626,7238.72
569630,3870.62
569639,4148.58
569646,4654.38
569650,6062.66
569669,5594.46
569694,0.0
569697,19416.56
569705,12404.56
569709,4611.86
569720,4624.26
569750,2806.92
569753,4832.24
569763,0.0
569769,6207.76
569775,6750.3
569778,8782.12
569794,6379.68
569795,0.0
569800,10580.8
569820,6619.84
569855,0.0
569858,3561.08
569878,7036.28
569886,5332.22
569926,4538.24
569933,0.0
569939,0.0
569944,0.0
569946,0.0
569948,7412.04
569953,6409.7
569954,11563.0
569957,5583.9
569973,7907.88
569978,6969.22
569995,4626.0
570000,11499.06
570007,15386.38
570011,5459.48
570014,8286.18
570037,5895.04
570046,10125.14
570066,5842.26
570077,0.0
570087,2423.4
570088,8979.94
570107,0.0
570114,3425.68
570121,7357.3
570124,8563.74
570134,8466.84
570153,0.0
570155,0.0
570158,5707.48
570180,12377.68
570185,0.0
570186,7131.04
570195,9376.94
570203,4249.54
570208,10090.94
570210,3585.84
570230,1883.32
570237,3788.92
570246,4688.12
570249,9191.3
570255,4561.82
570263,6326.54
570274,11712.06
570303,5398.8
570337,8999.28
570339,11519.14
570340,6663.16
570341,7912.3
570342,0.0
570347,5034.98
570354,9864.46
570357,2903.16
570368,0.0
570369,0.0
570374,0.0
570393,9342.38
570395,0.0
570403,4818.94
570418,5966.5
570428,4088.88
570451,8552.72
570482,0.0
570506,0.0
570510,5244.56
570522,11604.66
570535,5983.78
570538,15376.16
570541,4750.4
570549,9217.84
570553,5426.8
570554,0.0
570560,5738.48
570561,0.0
570564,6557.34
570571,6522.3
570572,5956.84
570575,10558.56
570587,7371.64
570599,10033.52
570617,9325.2
570618,15848.86
570633,0.0
570641,10253.82
570666,3670.96
570672,4748.42
570680,7202.94
570690,5546.42
570694,4729.12
570707,8705.46
570712,11296.42
570722,10770.8
570728,2495.14
570732,8392.58
570736,5457.1
570737,8348.76
570751,0.0
570770,0.0
570772,6903.36
570786,10423.26
570790,5972.38
570796,9152.2
570798,0.0
570830,4826.12
570842,7438.28
570844,11111.24
570849,6078.3
570865,3303.58
570872,3591.84
570877,0.0
570879,7842.82
570880,0.0
570883,7254.98
570899,7873.7
570902,5246.56
570913,6088.0
570932,5351.92
570942,4359.46
570946,8129.86
570948,4336.98
570952,7183.8
570957,6845.24
570987,0.0
571006,5682.06
571013,0.0
571020,6395.08
571047,11260.32
571049,0.0
571061,5757.44
571072,5351.66
571080,6698.42
571085,0.0
571087,8424.6
571093,3261.68
571094,7430.34
571101,8247.86
571106,4509.16
571122,5699.5
571124,3805.26
571132,8664.94
571139,0.0
571143,0.0
571147,4986.76
571165,3492.48
571178,4573.34
571193,8150.32
571195,0.0
571196,8811.16
571197,0.0
571204,5141.42
571205,5134.04
571210,5023.48
571220,11073.16
571237,3971.62
571247,0.0
571250,4543.68
571266,5276.52
571274,0.0
571331,8692.28
571357,6825.0
571363,4836.5
571364,6564.5
571383,6061.28
571388,9912.48
571392,5234.04
571394,6375.2
571406,0.0
571407,11434.36
571417,0.0
571428,7202.24
571433,0.0
571441,0.0
571453,5914.14
571472,6330.62
571486,5419.56
571489,0.0
571497,6442.74
571499,0.0
571500,5138.56
571526,7645.34
571539,6444.14
571544,5345.2
571545,0.0
571550,6551.2
571555,4801.2
571556,9055.32
571559,1945.26
571585,7549.02
571587,9772.54
571588,9712.86
571605,0.0
571630,6225.44
571651,5972.3
571681,8256.6
571690,5021.66
571693,6798.34
571696,6951.56
571703,4614.72
571708,7260.36
571730,6678.9
571737,7165.86
571739,7427.08
571743,5383.88
571758,8022.14
571765,4507.78
571767,7011.66
571769,5107.14
571802,5061.84
571810,4286.56
571836,4190.82
571874,7190.68
571875,9672.28
571896,0.0
571925,8342.46
571931,6115.1
571934,6434.34
571944,6450.98
571951,10348.76
571959,9858.64
571962,4909.66
571963,5037.44
571971,0.0
571974,7831.82
571975,9213.78
571994,0.0
571995,8230.18
571997,4769.54
572001,4258.88
572006,0.0
572018,16138.3
572028,0.0
572029,4586.74
572031,9267.7
572062,5094.44
572071,8246.2
572100,0.0
572107,6654.08
572110,7719.46
572115,4078.58
572132,4942.72
572136,10998.1
572140,6943.24
572148,5713.78
572149,5661.06
572151,5281.14
572152,6696.82
572159,5735.16
572160,3136.46
572168,3090.46
572172,11397.14
572180,8132.86
572205,0.0
572214,9831.92
572217,8956.56
572219,5949.88
572220,7123.92
572234,3971.12
572244,6633.96
572247,4407.76
572269,9285.66
572287,4374.62
572304,5565.76
572315,5925.54
572332,3777.66
572333,8547.64
572349,5440.82
572367,7359.8
572380,5664.34
572385,12563.96
572390,10143.2
572393,7009.6
572402,5790.04
572419,0.0
572423,0.0
572424,11473.8
572470,0.0
572475,8721.14
572481,5334.9
572505,4320.0
572512,7163.34
572572,11700.1
572579,4754.08
572584,0.0
572595,5882.02
572618,6038.12
572623,0.0
572642,10258.06
572653,6532.84
572657,7498.48
572659,5290.22
572670,5109.28
572671,3704.94
572690,6438.9
572700,3613.92
572701,0.0
572706,4324.08
572711,0.0
572715,4439.1
572732,8680.74
572739,0.0
572746,0.0
572760,5230.26
572771,4829.36
572780,5676.96
572781,7859.82
572793,2481.08
572802,0.0
572822,0.0
572825,6394.46
572837,12363.54
572860,7539.3
572884,5389.92
572887,13586.9
572889,6990.62
572897,6170.04
572898,5700.36
572917,0.0
572918,3910.82
572923,5960.82
572931,12221.36
572936,9077.4
572939,5610.74
572944,12946.72
572946,6351.18
572954,4624.08
572981,0.0
572987,5597.48
572999,5973.68
573028,4750.06
573037,4667.38
573049,6707.72
573051,6333.68
573054,5012.24
573059,0.0
573061,0.0
573062,5319.2
573066,0.0
573075,5062.46
573090,5042.88
573095,8548.08
573121,3324.7
573155,6530.6
573159,7931.52
573165,6140.68
573184,8263.3
573202,6841.62
573207,3213.06
573212,8608.9
573214,0.0
573221,0.0
573231,8965.12
573243,6277.04
573247,6413.5
573249,0.0
573252,6995.68
573260,6152.44
573262,9052.02
573263,4700.52
573272,0.0
573303,5548.94
573321,4649.78
573323,5592.02
573324,6419.0
573356,7996.3
573358,5358.72
573387,0.0
573410,10592.7
573417,4951.64
573456,3220.08
573465,5337.6
573468,7559.18
573473,4595.8
573477,13490.66
573479,5538.5
573491,6875.56
573504,6375.04
573510,6276.44
573518,5355.0
573535,6581.96
573542,6413.9
573548,0.0
573550,6001.48
573554,5590.44
573568,5876.04
573587,6757.26
573619,8253.4
573626,3111.02
573636,10541.72
573654,0.0
573655,0.0
573673,12124.64
573681,3654.9
573690,7777.6
573701,5163.26
573712,5798.36
573714,7322.24
573715,9243.4
573721,4475.88
573735,8271.0
573740,0.0
573744,7936.44
573762,6593.26
573776,4005.7
573792,6562.42
573794,4807.5
573803,6162.96
573805,0.0
573818,9750.86
573830,5741.9
573831,5844.86
573837,3056.2
573857,5769.96
573858,4694.74
573859,4715.6
573860,9654.48
573863,0.0
573932,8391.8
573935,6009.4
573937,5434.92
573948,8872.66
573950,0.0
573966,6255.66
573987,2520.26
573996,6479.28
574000,5340.5
574003,0.0
574004,0.0
574010,4743.22
574018,12018.18
574022,13067.64
574030,9707.72
574031,6323.58
574063,8461.58
574068,5552.84
574082,10782.4
574090,6025.84
574095,0.0
574098,3547.36
574101,3355.02
574157,0.0
574162,10901.48
574166,4823.2
574172,8630.7
574181,5643.2
574183,20786.12
574202,3830.6
574217,4554.48
574223,4863.26
574225,8148.0
574228,0.0
574236,0.0
574238,6843.26
574243,2416.24
574256,5803.98
574260,8444.0
574262,11313.4
574265,0.0
574273,5975.68
574276,7298.28
574285,5991.8
574288,8071.52
574289,5360.4
574291,4369.86
574294,3917.72
574311,4235.76
574334,6566.98
574341,0.0
574345,6100.04
574369,9259.4
574371,11890.32
574384,5625.4
574395,14277.42
574396,0.0
574406,5812.0
574415,9204.04
574416,2759.46
574431,0.0
574486,4974.98
574495,0.0
574499,0.0
574513,6931.26
574516,6748.84
574530,8855.18
574546,8071.32
574547,4978.1
574559,9803.32
574560,4702.22
574563,6008.1
574566,5211.04
574589,6555.44
574590,0.0
574595,2956.66
574599,9624.96
574603,3412.9
574611,0.0
574635,8517.44
574636,8940.22
574637,7129.08
574644,0.0
574647,4925.88
574648,5118.42
574654,8170.88
574658,14942.16
574659,6631.76
574674,5648.04
574693,0.0
574701,6358.18
574720,8206.88
574722,8091.18
574740,7366.32
574745,4975.86
574752,0.0
574753,6810.4
574760,9083.04
574764,11109.88
574801,5332.64
574809,7022.92
574822,5300.56
574826,9103.22
574839,0.0
574860,3876.82
574866,10446.1
574873,4233.88
574880,5609.1
574885,9321.0
574892,0.0
574914,0.0
574917,18056.42
574931,4708.06
574933,14158.52
574951,4170.34
574953,10716.16
574963,6492.36
574973,7037.12
574982,10718.36
574994,11327.5
574999,6989.0
575003,3553.7
575032,2811.08
575035,9745.1
575055,5992.26
575057,11704.58
575063,5827.16
575091,3487.4
575095,20211.98
575097,8740.12
575112,5553.96
575119,6721.22
575171,6236.92
575187,7353.26
575190,6668.46
575200,7673.3
575206,4474.3
575211,5775.12
575218,3836.02
575223,10083.42
575249,7791.24
575257,0.0
575262,8026.42
575265,6728.42
575280,10784.7
575306,4570.34
575341,12569.9
575348,5991.48
575350,2868.0
575368,9315.52
575373,5188.46
575375,9650.94
575377,0.0
575386,6237.94
575436,6648.1
575437,4801.32
575464,3300.16
575488,4958.5
575510,6179.12
575511,11529.66
575521,7693.38
575540,5899.1
575542,11965.72
575543,0.0
575559,5289.14
575561,4455.82
575562,0.0
575565,0.0
575575,11476.86
575579,4714.92
575599,5661.16
575610,4801.38
575616,3757.6
575619,4850.9
575620,4158.64
575634,3079.06
575635,4069.52
575659,2605.64
575669,0.0
575693,5320.82
575732,8868.3
575735,9370.46
575751,5759.6
575753,7564.5
575765,8095.2
575784,0.0
575833,5254.98
575837,4307.84
575839,19799.84
575841,8654.94
575842,5802.48
575843,4867.14
575853,6783.4
575856,5138.88
575862,3443.02
575874,7608.2
575880,2800.3
575896,8926.88
575905,6051.52
575911,3913.64
575926,4593.52
575931,4837.42
575948,8626.28
575949,0.0
575960,9489.22
575980,5680.0
575982,7176.82
575986,0.0
575995,6332.74
576004,12693.08
576007,4638.1
576017,6988.72
576039,13593.48
576070,9792.82
576087,6500.94
576113,0.0
576143,0.0
576154,10910.3
576161,13427.78
576189,10219.52
576209,11242.3
576219,0.0
576221,9832.82
576227,3838.9
576234,0.0
576246,4004.66
576248,4994.48
576257,5252.88
576263,0.0
576280,0.0
576294,6603.34
576303,3186.26
576306,2321.4
576315,4500.22
576318,3939.0
576322,8991.3
576336,2117.64
576341,6268.74
576348,5048.24
576355,9384.74
576388,6159.48
576396,0.0
576403,5527.48
576413,8021.58
576419,6297.12
576428,6582.86
576432,11540.06
576439,2275.42
576440,5075.94
576447,9548.18
576452,6855.14
576463,8407.62
576473,9694.76
576477,2337.28
576485,7472.14
576496,2418.52
576534,6809.98
576536,4883.44
576551,3467.12
576563,18294.4
576586,13792.76
576593,0.0
576602,5531.4
576625,8012.92
576636,7465.7
576637,10003.86
576646,7007.08
576657,7522.16
576659,9258.7
576663,8304.42
576665,0.0
576683,8443.66
576684,5124.92
576700,9489.6
576722,4689.5
576723,6552.04
576727,6138.1
576737,4731.94
576740,5252.14
576758,0.0
576762,0.0
576763,9033.4
576767,3997.96
576780,6163.94
576789,7870.66
576791,0.0
576808,0.0
576811,4846.54
576819,5160.16
576822,4597.62
576829,5777.54
576888,8583.74
576895,0.0
576897,5862.68
576908,7299.0
576927,6228.7
576932,10081.86
576947,0.0
576970,0.0
576972,12600.48
576976,6365.26
576996,11371.98
577004,3875.44
577023,5738.16
577043,4545.86
577051,0.0
577076,0.0
577088,10546.92
577102,0.0
577103,7275.76
577110,5682.36
577119,8731.84
577123,6874.46
577127,5075.18
577129,4711.4
577138,5358.48
577148,11315.66
577159,5313.36
577166,8700.96
577168,7308.28
577175,0.0
577183,5513.28
577194,0.0
577232,15224.2
577244,8493.04
577252,4875.16
577298,0.0
577307,0.0
577336,6082.7
577346,3586.68
577367,8239.92
577371,3943.26
577372,5389.7
577373,11762.78
577375,7054.0
577384,10463.06
577400,4260.42
577405,0.0
577408,4066.16
577412,7523.98
577413,11687.38
577418,8579.64
577421,9273.0
577432,4497.64
577449,22936.76
577455,5353.58
577456,7710.12
577470,0.0
577492,4668.22
577498,7335.24
577521,7894.52
577527,8325.52
577542,0.0
577559,0.0
577573,9062.92
577579,6606.94
577582,4986.4
577587,3585.94
577614,11241.44
577616,7359.98
577631,8330.6
577633,3257.94
577634,3321.06
577658,5723.22
577663,5377.04
577683,7517.0
577725,7777.48
577739,4731.12
577770,0.0
577781,3762.0
577784,4256.62
577805,7390.8
577821,5039.78
577829,4179.08
577830,979.96
577834,7910.9
577837,0.0
577850,4434.96
577877,12531.52
577905,12919.66
577907,5919.1
577908,8389.5
577909,3074.26
577937,0.0
577963,0.0
577981,2788.72
577994,4474.8
577996,5581.52
578013,4710.44
578017,4352.56
578018,5579.54
578031,6953.04
578034,5223.26
578038,4996.22
578041,0.0
578046,7678.44
578048,0.0
578054,0.0
578055,7365.46
578062,4961.62
578068,3954.36
578092,5917.66
578110,0.0
578136,5271.14
578139,0.0
578140,0.0
578157,9029.72
578158,4496.88
578159,11148.46
578164,7995.42
578172,5972.94
578177,6813.96
578187,7192.24
578191,0.0
578196,0.0
578205,17792.94
578236,6368.58
578253,0.0
578267,7676.24
578276,1694.66
578279,0.0
578293,5353.16
578300,3766.74
578303,0.0
578316,0.0
578323,9658.54
578329,0.0
578336,0.0
578337,7570.06
578340,9156.74
578351,7242.64
578382,3750.0
578386,4926.5
578397,8324.84
578402,7910.34
578415,11643.46
578418,5631.56
578436,10269.56
578451,0.0
578452,6209.1
578474,5649.98
578494,7380.84
578497,7681.0
578502,8737.96
578516,0.0
578522,5366.66
578545,7282.06
578547,3947.86
578552,6890.72
578558,4822.92
578590,0.0
578601,6490.26
578607,6398.44
578629,0.0
578639,0.0
578641,7618.06
578656,3309.14
578662,3196.18
578663,5333.04
578666,6631.16
578681,4772.54
578685,4408.2
578698,9240.56
578699,1040.24
578720,0.0
578724,7801.08
578729,9413.34
578730,8201.26
578736,5008.82
578741,5590.06
578742,6798.28
578760,7724.24
578767,0.0
578799,8856.1
578809,8477.96
578812,4201.28
578826,8718.54
578837,11751.0
578845,0.0
578850,6921.76
578866,6124.46
578880,0.0
578886,13327.72
578907,0.0
578909,4016.1
578912,4289.14
578918,11210.24
578924,9447.0
578935,7523.4
578962,0.0
578964,3749.72
578977,11330.56
578981,6407.5
578990,6255.68
578991,3566.38
578993,3947.8
578994,8826.2
579010,8360.54
579016,7005.94
579028,0.0
579040,8445.32
579041,4229.06
579045,4494.42
579048,8981.44
579058,6306.08
579067,2535.66
579069,5002.26
579078,8327.88
579084,0.0
579087,7513.38
579089,0.0
579096,6727.92
579109,0.0
579135,10571.56
579143,5617.46
579150,0.0
579154,7767.86
579164,0.0
579169,5845.58
579176,5017.14
579181,0.0
579186,6470.5
579195,6232.2
579215,8746.1
579219,6554.8
579228,3864.62
579239,3432.48
579240,3897.42
579249,4525.42
579257,0.0
579262,3950.4
579295,4567.04
579317,8350.76
579330,8629.32
579345,8635.4
579349,7858.38
579350,6821.64
579351,3809.6
579360,8005.68
579391,6974.76
579393,7362.64
579402,5628.6
579403,2450.42
579411,7326.46
579421,20533.16
579431,10697.8
579441,3392.34
579453,0.0
579454,6335.88
579466,3886.32
579467,5397.38
579469,7497.02
579492,10998.18
579497,12938.86
579499,0.0
579502,11047.38
579507,6115.6
579508,9262.16
579511,7791.26
579512,2024.38
579517,5752.18
579536,2916.9
579540,12762.92
579560,0.0
579562,9279.22
579574,11449.7
579577,6576.22
579585,0.0
579590,6044.74
579599,8508.58
579603,2091.88
579604,1238.36
579616,6965.04
579662,4451.16
579669,8050.88
579676,2527.1
579689,0.0
579703,6073.22
579705,7190.5
579711,0.0
579736,0.0
579749,7183.08
579759,5800.9
579764,6113.02
579780,0.0
579783,4021.28
579787,6376.82
579789,7431.38
579793,3866.06
579815,8953.8
579843,5883.42
579847,0.0
579851,18595.18
579852,0.0
579862,6692.38
579864,8189.34
579869,0.0
579875,4600.14
579893,14242.12
579903,9248.26
579908,9971.96
579909,9155.76
579918,3998.08
579924,8903.44
579938,0.0
579943,0.0
579984,7740.84
579998,0.0
580000,0.0
580007,8616.3
580008,7735.92
580009,0.0
580011,9592.86
580055,5699.5
580073,7133.62
580090,3648.9
580105,9041.42
580110,8574.22
580140,5835.14
580194,4101.28
580206,7961.64
580249,23892.02
580259,5905.42
580282,4882.08
580285,4787.94
580286,7858.1
580295,7516.82
580296,6058.74
580312,0.0
580317,4428.3
580324,5913.78
580325,11511.44
580332,0.0
580369,4580.1
580373,725.02
580408,6753.84
580422,9235.28
580437,10054.14
580441,0.0
580448,5201.9
580450,0.0
580480,6036.52
580492,5172.78
580493,5796.94
580494,4410.18
580502,3442.82
580506,9055.96
580526,5650.36
580534,0.0
580549,2944.5
580552,4637.44
580576,0.0
580579,13819.72
580597,6607.0
580599,4998.28
580609,7243.28
580626,9567.08
580629,8583.58
580637,0.0
580638,2817.92
580639,0.0
580654,4919.36
580660,0.0
580668,2156.08
580671,0.0
580696,8752.6
580697,11568.7
580704,3956.58
580727,4573.46
580740,0.0
580748,7273.4
580766,4940.88
580782,9225.58
580786,3021.58
580797,8249.9
580802,0.0
580808,8254.1
580810,0.0
580812,5160.1
580816,7633.06
580832,10506.96
580837,4649.18
580846,4617.82
580849,4935.72
580882,6161.98
580885,0.0
580899,0.0
580918,6092.42
580923,3271.86
580927,10197.68
580941,9089.2
580950,5140.2
580951,7849.52
580970,5860.76
580971,4127.1
580974,4975.88
580990,4717.9
580991,6798.88
580997,6409.34
